Wilson's Plover (<em class="sci">Anarhynchus wilsonia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.53E-5	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Plover (<em class="sci">Anarhynchus nivosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	1.4E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0011939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
plover sp. (<em class="sci">Charadriidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Upland Sandpiper (<em class="sci">Bartramia longicauda</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43E-4	0.0013156	0.0021587	0.0029444	0.0034981	0.005059	0.0058022	0.0063279	0.0061904	0.0062608	0.0050367	0.0046394	0.0024449	0.0017461	0.0017056	8.274E-4	7.518E-4	2.833E-4	2.551E-4	2.139E-4	0.0	0.0	5.95E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel (<em class="sci">Numenius phaeopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23E-5	5.215E-4	0.0028668	0.0039148	0.0014652	3.304E-4	3.927E-4	2.139E-4	8.05E-5	1.377E-4	7.76E-5	5.69E-5	1.655E-4	2.506E-4	4.856E-4	7.937E-4	0.0010694	0.0017335	2.664E-4	8.93E-5	3.7E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eskimo Curlew (<em class="sci">Numenius borealis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-billed Curlew (<em class="sci">Numenius americanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.785E-4	7.04E-5	0.0	1.53E-5	1.4E-5	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bar-tailed Godwit (<em class="sci">Limosa lapponica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Godwit (<em class="sci">Limosa haemastica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81E-5	0.0016252	0.0012055	0.0013102	0.0010304	0.00348	0.0025446	0.0015714	4.186E-4	4.62E-5	1.556E-4	1.073E-4	6.89E-5	3.88E-5	3.98E-4	5.792E-4	7.101E-4	5.665E-4	3.968E-4	0.0022102	1.884E-4	1.522E-4	4.465E-4	7.028E-4	5.999E-4	2.67E-4	1.157E-4	3.145E-4	0.0010705	5.585E-4	0.0	0.0	0.0	0.0	0.0	
Marbled Godwit (<em class="sci">Limosa fedoa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53E-5	0.0017993	0.0018923	0.0023527	0.0010176	0.0019776	0.0011325	5.096E-4	2.864E-4	1.617E-4	1.556E-4	1.341E-4	1.722E-4	7.76E-5	6.538E-4	2.896E-4	0.0011278	6.07E-4	6.803E-4	2.495E-4	8.291E-4	3.805E-4	1.488E-4	7.4E-5	3.75E-5	1.144E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian/Marbled Godwit (<em class="sci">Limosa haemastica/fedoa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
godwit sp. (<em class="sci">Limosa sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4E-5	2.12E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Dowitcher (<em class="sci">Limnodromus griseus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93E-5	4.345E-4	0.0056071	0.0189661	0.0259237	0.0043762	5.096E-4	8.81E-5	0.0015	2.334E-4	0.0035667	0.0095386	0.0112142	0.0132181	0.0115841	0.0177102	0.0201934	0.0145133	0.007593	0.0032409	0.0020548	5.358E-4	1.11E-4	3.75E-5	0.0	2.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-billed Dowitcher (<em class="sci">Limnodromus scolopaceus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	0.0	2.902E-4	0.0035043	0.0032262	0.0012975	0.001717	6.99E-5	2.12E-5	2.2E-5	0.0	0.0	2.68E-5	1.377E-4	3.88E-4	7.107E-4	6.62E-4	8.354E-4	9.308E-4	6.52E-4	0.0010694	0.0016204	0.0011796	0.002143	0.0059555	0.0065617	0.0054541	0.0047433	0.0031061	8.921E-4	2.327E-4	0.0	0.0	0.0	0.0	0.0	
Short-billed/Long-billed Dowitcher (<em class="sci">Limnodromus griseus/scolopaceus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84E-5	0.0015	1.161E-4	6.448E-4	0.001282	0.0021116	0.0019623	2.517E-4	2.12E-5	6.61E-5	0.0	1.94E-5	4.559E-4	9.298E-4	9.313E-4	0.0018193	0.0016549	0.0021302	0.0025495	0.0017008	0.0015329	9.044E-4	7.991E-4	0.0016668	0.0012947	0.0010499	7.628E-4	7.52E-4	7.863E-4	4.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	
American Woodcock (<em class="sci">Scolopax minor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	4.03E-5	0.0012249	0.0046579	0.0135768	0.0220618	0.0275721	0.0313575	0.0302193	0.0266411	0.0199467	0.0168775	0.015239	0.0142266	0.0124853	0.0073896	0.0057718	0.0054753	0.0049978	0.0059535	0.0068182	0.0039191	0.003667	0.0033098	0.0020467	0.0018615	0.0017291	0.0019963	0.002148	0.0038813	0.0041373	0.0055116	0.0052118	0.0044624	0.0038756	0.0018872	5.352E-4	9.31E-5	3.63E-5	4.83E-5	4.59E-5	3.58E-5	0.0015	
Wilson's Snipe (<em class="sci">Gallinago delicata</em>)	0.0011707	8.433E-4	0.001141	0.0011478	0.0020391	0.0011722	7.867E-4	0.001258	0.0011856	0.0030969	0.0072896	0.0184744	0.0370833	0.0536936	0.0646391	0.0600364	0.0312333	0.0161422	0.0148551	0.0157569	0.0126983	0.0108387	0.0095876	0.0097233	0.0091448	0.009332	0.0094292	0.011342	0.0124529	0.016123	0.0193841	0.0198424	0.0181449	0.0192569	0.0238204	0.0273536	0.0278908	0.0298088	0.0257447	0.0253651	0.0165133	0.0090098	0.0063297	0.001778	0.0013043	0.0012839	0.0021097	0.0015281	
snipe sp. (<em class="sci">Gallinago sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Phalarope (<em class="sci">Phalaropus tricolor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.869E-4	0.0069807	0.0085937	0.0109904	0.0137667	0.0069068	0.004162	0.0027537	0.0014093	0.001653	0.0015286	0.0027893	0.0040355	0.0060832	0.0045095	0.0085209	0.006232	0.0036567	0.0010338	4.145E-4	3.805E-4	1.786E-4	3.7E-5	0.0	3.81E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Phalarope (<em class="sci">Phalaropus fulicarius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.044E-4	0.0015	7.4E-5	0.0015	0.0015	1.735E-4	0.0019659	8.921E-4	0.0039561	2.177E-4	2.415E-4	0.0	3.58E-5	0.0	
Red-necked Phalarope (<em class="sci">Phalaropus lobatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82E-5	9.667E-4	0.001809	0.0041804	5.096E-4	1.542E-4	1.155E-4	1.94E-5	2.68E-5	6.89E-5	4.268E-4	0.0016203	0.0012825	0.0053465	0.0070414	0.0045921	0.0029588	0.0018465	0.0012557	9.822E-4	7.398E-4	1.875E-4	1.907E-4	2.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red/Red-necked Phalarope (<em class="sci">Phalaropus fulicarius/lobatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.09E-5	0.0	0.0	0.0	3.81E-5	0.0	0.0	0.0	0.0	2.89E-5	0.0	0.0	0.0015	3.63E-5	0.0	0.0	0.0	0.0	
phalarope sp. (<em class="sci">Phalaropus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82E-5	3.82E-5	3.07E-5	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84E-5	4.14E-5	8.35E-5	8.09E-5	2.83E-5	3.56E-5	0.0	7.61E-5	8.93E-5	3.7E-5	3.75E-5	0.0	2.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Sandpiper (<em class="sci">Actitis macularius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41E-5	1.64E-5	1.153E-4	8.003E-4	0.00652	0.0356883	0.0748077	0.0853919	0.0967346	0.072633	0.0382435	0.0283524	0.0240037	0.0247944	0.0338706	0.0504821	0.063715	0.0843401	0.0897356	0.0938557	0.0964753	0.0807302	0.0578925	0.0460506	0.0355784	0.022502	0.0127617	0.0072366	0.004615	0.0024584	7.47E-4	8.029E-4	3.723E-4	1.089E-4	0.0	0.0015	7.15E-5	2.83E-5	
Solitary Sandpiper (<em class="sci">Tringa solitaria</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	2.668E-4	0.0041403	0.0312728	0.0607196	0.045399	0.0231182	0.0045299	4.884E-4	1.101E-4	1.386E-4	2.528E-4	0.0051222	0.0218664	0.0386093	0.0544643	0.0616855	0.0649931	0.0627656	0.0494076	0.0362185	0.0245327	0.0171994	0.0103581	0.0066213	0.0026247	7.247E-4	3.471E-4	0.0015	4.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Yellowlegs (<em class="sci">Tringa flavipes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62E-5	2.82E-5	1.982E-4	3.862E-4	0.0033829	0.0096647	0.0188633	0.0399714	0.0764929	0.0696374	0.0544814	0.0409321	0.0132962	0.002357	7.27E-4	3.234E-4	0.0030531	0.0117997	0.0275138	0.0410927	0.0578186	0.0739316	0.0874232	0.0917001	0.0719712	0.0448096	0.0277359	0.0239346	0.0188112	0.0160539	0.0150731	0.0099546	0.007086	0.0024377	5.352E-4	1.862E-4	0.0015	0.0	0.0	0.0	0.0	
Willet (<em class="sci">Tringa semipalmata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	1.143E-4	0.0011028	0.0085506	0.0102702	0.0032691	0.0036946	0.0023209	3.398E-4	1.542E-4	2.079E-4	6.028E-4	2.414E-4	9.986E-4	7.373E-4	5.401E-4	9.102E-4	8.354E-4	0.0010117	5.386E-4	4.278E-4	7.54E-5	7.61E-5	0.0	0.0	3.75E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Redshank (<em class="sci">Tringa erythropus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Yellowlegs (<em class="sci">Tringa melanoleuca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.442E-4	6.759E-4	0.0044667	0.0131809	0.0265038	0.056223	0.0879451	0.0591699	0.0321444	0.0170627	0.0052989	9.556E-4	3.084E-4	2.541E-4	8.945E-4	0.0039958	0.0129132	0.0179659	0.0281986	0.0344214	0.043106	0.0463761	0.0385226	0.0278055	0.0198598	0.0194825	0.0161324	0.0173855	0.0188976	0.0180785	0.0177296	0.0143509	0.0040143	6.05E-4	1.451E-4	0.0	0.0	0.0	0.0	
Lesser/Greater Yellowlegs (<em class="sci">Tringa flavipes/melanoleuca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48E-5	2.41E-5	2.299E-4	6.341E-4	0.001429	0.0033858	0.0052705	0.0043673	0.0029002	0.001717	6.431E-4	2.123E-4	6.61E-5	2.31E-5	2.139E-4	4.559E-4	0.0011708	0.001979	0.0028142	0.0038476	0.0034669	0.0033993	0.0035149	0.0023171	0.0010175	0.0014079	0.0012501	0.0010727	0.0010124	0.0011442	0.0010123	5.111E-4	1.784E-4	0.0	0.0015	0.0	0.0	0.0	0.0	
Tringa sp. (<em class="sci">Tringa sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64E-5	1.92E-5	3.81E-5	5.8E-5	1.262E-4	4.23E-5	1.018E-4	6.13E-5	2.8E-5	2.12E-5	0.0	0.0	0.0	2.68E-5	0.0	3.88E-5	2.84E-5	1.655E-4	4.18E-5	1.214E-4	8.5E-5	7.13E-5	7.54E-5	3.81E-5	2.98E-5	3.7E-5	3.75E-5	0.0	2.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Turnstone (<em class="sci">Arenaria interpres</em>)	0.0015688	0.0014757	0.0013986	2.733E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21E-5	6.058E-4	0.0035871	0.0135827	0.015687	0.0059882	0.0018725	0.0011551	5.834E-4	5.095E-4	2.755E-4	2.716E-4	0.0012223	0.0019031	0.0018379	0.0027113	0.0045354	0.0033509	0.0039946	0.0044521	0.0013394	2.589E-4	1.125E-4	3.81E-5	5.495E-4	1.18E-4	2.676E-4	3.258E-4	2.177E-4	3.381E-4	5.502E-4	2.145E-4	4.245E-4	
Black Turnstone (<em class="sci">Arenaria melanocephala</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Knot (<em class="sci">Calidris canutus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54E-5	5.672E-4	0.0026005	8.706E-4	4.186E-4	1.386E-4	0.0	5.36E-5	6.89E-5	3.492E-4	1.706E-4	6.62E-4	1.671E-4	0.0025899	0.0032031	0.0021032	0.002035	8.371E-4	2.976E-4	7.4E-5	1.125E-4	3.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruff (<em class="sci">Calidris pugnax</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21E-5	5.764E-4	0.0015	1.93E-5	0.0028736	6.34E-4	2.162E-4	1.073E-4	9.79E-5	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	9.102E-4	2.924E-4	4.05E-5	0.0	0.0	0.0015	0.0	0.0	3.7E-5	3.75E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sharp-tailed Sandpiper (<em class="sci">Calidris acuminata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.084E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.607E-4	4.05E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Curlew Sandpiper (<em class="sci">Calidris ferruginea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Stilt Sandpiper (<em class="sci">Calidris himantopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.548E-4	4.906E-4	0.001282	0.0019462	0.0030507	0.0018316	2.973E-4	0.0	2.31E-5	1.94E-5	2.95E-4	0.0023072	0.0059369	0.0088974	0.0098051	0.015037	0.0230667	0.0211747	0.0155426	0.0079515	0.0043379	0.0024407	0.0012947	4.499E-4	2.67E-4	4.049E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper (<em class="sci">Calidris subruficollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27E-5	0.0	9.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	7.76E-5	6.538E-4	0.0018204	0.0019214	0.0053013	0.0108566	0.0103023	0.0067456	0.0020167	5.953E-4	6.658E-4	0.0	0.0	2.89E-5	3.93E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling (<em class="sci">Calidris alba</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93E-5	1.822E-4	0.001916	0.0021625	0.0061935	0.0088921	0.0044805	0.001454	2.541E-4	1.167E-4	8.05E-5	8.264E-4	0.0024446	0.0051167	0.0047164	0.0050541	0.0093885	0.0135212	0.0193926	0.0243066	0.026446	0.0152692	0.0058815	0.003787	0.0035089	0.0041649	0.0034206	0.0017395	4.654E-4	7.26E-5	0.0	3.668E-4	0.0015	0.0	
Dunlin (<em class="sci">Calidris alpina</em>)	2.34E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.91E-5	7.24E-5	1.314E-4	6.149E-4	0.0026866	0.0050883	0.0128399	0.0131864	0.0257969	0.0501763	0.0477182	0.0125496	0.004406	0.0013862	7.779E-4	4.827E-4	4.821E-4	6.597E-4	5.685E-4	4.137E-4	3.342E-4	5.261E-4	1.984E-4	7.13E-4	0.0011305	0.0016362	0.0039289	0.0058815	0.0076115	0.0105649	0.0170933	0.0204451	0.0111062	0.006609	8.346E-4	3.865E-4	3.21E-4	1.43E-4	8.49E-5	
Purple Sandpiper (<em class="sci">Calidris maritima</em>)	0.0018264	0.0019676	0.0023187	3.279E-4	7.69E-5	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	1.522E-4	0.0	0.0	0.0015	0.0015	0.0015	1.18E-4	7.583E-4	1.396E-4	8.709E-4	4.83E-5	3.21E-4	5.364E-4	0.0014149	
Baird's Sandpiper (<em class="sci">Calidris bairdii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.804E-4	4.382E-4	3.289E-4	3.925E-4	6.481E-4	0.0010176	0.0021156	0.0027124	8.706E-4	4.626E-4	4.62E-5	1.94E-5	2.68E-5	3.099E-4	8.925E-4	0.0057421	0.0080261	0.0139927	0.0234309	0.0276943	0.0178597	0.0108909	0.0070015	0.0030657	0.0012577	3.0E-4	3.814E-4	5.785E-4	7.86E-5	4.46E-5	0.0	0.0	0.0	4.59E-5	0.0	0.0	
White-rumped Sandpiper (<em class="sci">Calidris fuscicollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4E-5	6.762E-4	0.0021625	0.0095048	0.0132962	0.0071348	0.0038552	0.0022641	6.806E-4	2.414E-4	3.099E-4	2.716E-4	3.98E-4	0.0011584	0.0018796	0.0029541	0.0026079	0.0015329	6.783E-4	0.0012177	7.739E-4	9.987E-4	0.0010499	0.0016019	9.255E-4	8.257E-4	1.338E-4	4.189E-4	0.0015	0.0	0.0	0.0	0.0	
Dunlin x White-rumped Sandpiper (hybrid) (<em class="sci">Calidris alpina x fuscicollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper (<em class="sci">Calidris minutilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28E-5	5.76E-5	3.811E-4	5.804E-4	0.0062237	0.0239075	0.0425624	0.0547294	0.0255998	0.0026968	6.389E-4	4.39E-4	0.0025864	0.0126311	0.0283747	0.0353886	0.046903	0.0610649	0.0710914	0.0790336	0.0599524	0.0375018	0.0203497	0.0133942	0.0085424	0.0066213	0.0051369	0.002708	0.0019957	9.043E-4	4.906E-4	1.396E-4	0.0	0.0	0.0	0.0	0.0	
Pectoral Sandpiper (<em class="sci">Calidris melanotos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.487E-4	7.241E-4	0.0035471	0.0081276	0.0112798	0.0169675	0.0290861	0.0191316	0.0149719	0.0154377	0.0062497	0.0012528	2.203E-4	1.155E-4	7.78E-5	0.0010191	0.0059229	0.0152109	0.0305012	0.0402549	0.0484524	0.050261	0.0390045	0.0285185	0.0180509	0.0160198	0.0152097	0.0142783	0.0155231	0.0131584	0.009718	0.0063301	0.0022748	2.793E-4	3.63E-5	0.0	0.0	0.0	0.0	
Western Sandpiper (<em class="sci">Calidris mauri</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.467E-4	3.82E-5	1.53E-5	0.0	2.12E-5	2.2E-5	4.62E-5	0.0	0.0	1.033E-4	1.94E-4	2.84E-5	4.14E-5	4.18E-5	2.428E-4	1.984E-4	2.139E-4	0.001319	3.425E-4	5.95E-5	0.0	0.0	7.63E-5	2.89E-5	0.0012975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Sandpiper (<em class="sci">Calidris pusilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93E-5	0.0011214	0.0031557	0.009871	0.0265829	0.035946	0.0189412	0.0081951	0.0036733	0.0023725	0.0016091	0.0056129	0.0115246	0.0244464	0.0333457	0.0441084	0.0608636	0.052554	0.0328319	0.0177872	0.0108447	0.0044647	0.0025523	0.0010874	8.391E-4	3.76E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Semipalmated Sandpiper (<em class="sci">Calidris mauri/pusilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82E-5	3.82E-5	6.13E-5	4.19E-5	2.12E-5	2.2E-5	0.0	0.0	0.0	0.0	0.0	8.53E-5	8.27E-5	8.35E-5	1.214E-4	8.5E-5	3.56E-5	3.77E-5	7.61E-5	0.0	0.0	0.0	0.0	0.0	3.93E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp. (<em class="sci">Calidris sp. (peep sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.153E-4	2.668E-4	5.224E-4	7.429E-4	0.0017892	0.003778	0.0055496	0.0052011	0.0020173	9.473E-4	3.465E-4	3.111E-4	0.0011532	0.0022039	0.0033371	0.0048609	0.0071573	0.0087716	0.010643	0.00737	0.0054185	0.0033916	0.0024353	0.0021133	9.618E-4	0.0010124	0.0012586	7.809E-4	7.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.83E-5	
